index,text_id,s_idx,sentence,align_idx,level,unique_paragraph_id,total_integration_cost,avg_integration_cost,max_integration_cost
1434,3_4_4,5.0,"""But sadly workers in Japan have to do a lot of extra work for no money.""",720,Ele,3_4_Ele_4,12.0,0.631578947368421,4.0
1436,3_4_5,1.0,"That fear of being ostracized at work is being blamed for a rise in stress-related illness, premature death and suicide.",721,Adv,3_4_Adv_5,11.0,0.4782608695652174,4.0
1437,3_4_5,2.0,"According to official data, about 200 people die every year from heart attacks, strokes and other karoshi events brought on by punishing work schedules.",722,Adv,3_4_Adv_5,13.0,0.48148148148148145,3.0
1438,3_4_5,3.0,"The prime minister, Shinzo Abe, is not known for taking long vacations.",723,Adv,3_4_Adv_5,7.0,0.4375,3.0
1439,3_4_5,4.0,"Yet even he has spoken out against the unreasonable demands companies place on their employees as they struggle to stay afloat in a more complex globalized market. Japan's working culture, Abe said recently, ""falsely beatifies long hours"".",724,Adv,3_4_Adv_5,45.0,0.9574468085106383,25.0
1440,3_4_5,1.0,"Workers are scared that their colleagues will think they are not working hard enough. This is one reason for a rise in stress-related illness, early death and suicide.",721,Ele,3_4_Ele_5,14.0,0.42424242424242425,4.0
1441,3_4_5,3.0,"About 200 people die every year from heart attacks and strokes in Japan, caused by long hours and hard work.",722,Ele,3_4_Ele_5,9.0,0.4090909090909091,1.0
1442,3_4_5,4.0,"The prime minister, Shinzo Abe, is not known for taking long vacations.",723,Ele,3_4_Ele_5,7.0,0.4375,3.0
1443,3_4_5,5.0,But even he has said that companies ask too much of their employees and that working hours in Japan are too long.,724,Ele,3_4_Ele_5,11.0,0.4230769230769231,3.0
1444,3_5_1,1.0,"A lonely old man living in a crater on the moon is the unlikely focus of John Lewis's Christmas 2015 advertisement, as the department store puts a charitable spin on its latest multi-million pound campaign.",725,Adv,3_5_Adv_1,12.0,0.3157894736842105,3.0
1445,3_5_1,2.0,"Amid increasing hype around John Lewis's seasonal ad, which has come to mark the beginning of the Christmas shopping season for many, the department store will aim to use its profile to raise hundreds of thousands of pounds for the charity Age UK.",726,Adv,3_5_Adv_1,23.0,0.48936170212765956,8.0
1446,3_5_1,3.0,It will also encourage staff and customers to join up with their local branch of the charity to care for elderly people who might otherwise be alone over the holiday.,727,Adv,3_5_Adv_1,12.0,0.36363636363636365,2.0
1447,3_5_1,4.0,"The retailer has spent £7m on a campaign that ranges from the slick TV ad to a smartphone game and merchandise, including glow-in-the-dark pyjamas, as well as areas decked out like the surface of the moon in 11 stores.",728,Adv,3_5_Adv_1,14.0,0.3181818181818182,1.0
1448,3_5_1,1.0,The department store John Lewis has a 2015 Christmas advertisement. The ad shows a lonely old man who lives on the moon.,725,Ele,3_5_Ele_1,10.0,0.4166666666666667,1.0
1449,3_5_1,3.0,"The ad, which for many people shows that the Christmas shopping season has begun, aims to raise hundreds of thousands of pounds for the charity Age UK.",726,Ele,3_5_Ele_1,23.0,0.7666666666666667,6.0
1450,3_5_1,4.0,John Lewis will also encourage staff and customers to care for elderly people who might be alone over the holiday.,727,Ele,3_5_Ele_1,9.0,0.4090909090909091,2.0
1451,3_5_1,5.0,"The department store has spent £7 million on a campaign that includes the TV ad, a smartphone game and merchandise, including glow-in-the-dark pyjamas. It will also build areas that look like the surface of the moon in 11 of its stores.",728,Ele,3_5_Ele_1,23.0,0.48936170212765956,9.0
1452,3_5_2,1.0,"After two years of successful ads featuring cuddly animals - a bear and hare, then a penguin - this time, the retailer is tugging at the heartstrings with a story of a young girl, Lily, who spots an old man living in a shack on the moon through her telescope.",729,Adv,3_5_Adv_2,31.0,0.5535714285714286,10.0
1453,3_5_2,2.0,"The determined child tries sending him a letter and firing a note via bow and arrow, before floating him a present of a telescope tied to balloons, which finally enables them to make contact.",730,Adv,3_5_Adv_2,17.0,0.4473684210526316,2.0
1454,3_5_2,3.0,"The ad's strapline is: ""Show someone they're loved this Christmas,"" which echoes Age UK's own campaign: ""No one should have no one at Christmas.""",731,Adv,3_5_Adv_2,13.0,0.3611111111111111,2.0
1455,3_5_2,4.0,"Profits from three products - a mug, gift tag and card - will go to the charity.",732,Adv,3_5_Adv_2,11.0,0.5789473684210527,5.0
1456,3_5_2,5.0,"""The charity really resonates with people at this time of year and the ad lends itself to thinking about someone who lives on your street that might not see anybody,"" said Rachel Swift, head of marketing at John Lewis.",733,Adv,3_5_Adv_2,38.0,0.8260869565217391,20.0
1457,3_5_2,1.0,"After two years of successful ads with cute animals - a bear and hare, then a penguin - this time, the story is about a young girl, Lily, who sees an old man living in a small wooden house on the moon through her telescope.",729,Ele,3_5_Ele_2,27.0,0.5192307692307693,11.0
1458,3_5_2,2.0,"The girl first tries to send him a letter and a note via bow and arrow. Then, she floats him a present of a telescope tied to balloons. This finally allows them to make contact.",730,Ele,3_5_Ele_2,18.0,0.43902439024390244,2.0
1459,3_5_2,5.0,"The ad's message is: ""Show someone they're loved this Christmas."" This is similar to Age UK's campaign: ""No one should have no one at Christmas.""",731,Ele,3_5_Ele_2,12.0,0.32432432432432434,2.0
1460,3_5_2,7.0,"Profits from three products - a mug, gift tag and card - will go to the charity.",732,Ele,3_5_Ele_2,11.0,0.5789473684210527,5.0
1461,3_5_2,8.0,"Rachel Swift, head of marketing at John Lewis, said that people talk about charities at Christmas and the ad makes you think about someone who lives on your street that might not see anybody.",733,Ele,3_5_Ele_2,21.0,0.5675675675675675,4.0
1462,3_5_3,1.0,The campaign features the Oasis track Half the World Away reinterpreted by little-known Norwegian artist Aurora.,734,Adv,3_5_Adv_3,7.0,0.3888888888888889,2.0
1463,3_5_3,2.0,The ad cost £1m to make.,735,Adv,3_5_Adv_3,3.0,0.375,1.0
1464,3_5_3,3.0,"The moon scenes were shot at the Warner Bros Studios, where the Harry Potter films were made, and the specially built set was created by one of the team behind the latest Star Wars film, The Force Awakens.",736,Adv,3_5_Adv_3,19.0,0.40425531914893614,4.0
1465,3_5_3,4.0,"As in the last few years, John Lewis has drummed up interest in their most recent ad prior to its release with a teaser campaign on TV and social media using the hashtag #OnTheMoon.",737,Adv,3_5_Adv_3,12.0,0.32432432432432434,3.0
1466,3_5_3,5.0,"There will be a full moon on Christmas Day 2015 - a complete coincidence, according to Swift.",738,Adv,3_5_Adv_3,6.0,0.3157894736842105,1.0
1467,3_5_3,1.0,The campaign features the Oasis track Half the World Away sung by Norwegian singer Aurora.,734,Ele,3_5_Ele_3,7.0,0.4117647058823529,2.0
1468,3_5_3,2.0,The ad cost £1 million to make.,735,Ele,3_5_Ele_3,3.0,0.3333333333333333,1.0
1469,3_5_3,3.0,"The moon scenes were shot at the Warner Bros Studios, where the Harry Potter films were made, and the specially built set was created by one of the team behind the latest Star Wars film, The Force Awakens.",736,Ele,3_5_Ele_3,19.0,0.40425531914893614,4.0
1470,3_5_3,4.0,"As in the last few years, John Lewis showed a short film on TV and social media using the hashtag #OnTheMoon before it showed the full advertisement.",737,Ele,3_5_Ele_3,11.0,0.3793103448275862,3.0
1471,3_5_3,5.0,"There will be a full moon on Christmas Day 2015 - a complete coincidence, says Swift.",738,Ele,3_5_Ele_3,10.0,0.5263157894736842,5.0
1472,3_5_4,1.0,"In 2014, the retailer John Lewis also spent £7m on a campaign featuring a realistic animated penguin and a young boy playing together to the tune of John Lennon's Real Love, sung by British singer-songwriter Tom Odell.",739,Adv,3_5_Adv_4,13.0,0.3023255813953488,3.0
1473,3_5_4,2.0,"It had drummed up 22 million views on YouTube by the first week of January, ahead of the 16.6 million clocked by Sainsbury's ad featuring First World War soldiers sharing a bar of chocolate, the UK's next most popular ad of 2014.",740,Adv,3_5_Adv_4,13.0,0.2653061224489796,1.0
1474,3_5_4,3.0,"Swift said that, despite the hype, John Lewis had stuck to the same strategy for the last five years.",741,Adv,3_5_Adv_4,11.0,0.5,5.0
1475,3_5_4,4.0,"""It's all about thoughtful gifting and going the extra mile for someone you love at Christmas,"" she said.",742,Adv,3_5_Adv_4,16.0,0.6153846153846154,8.0
1476,3_5_4,5.0,"""In 2015, we don't go into it thinking, 'This is going to be huge,' just getting something right for the brand at this time of year and something we hope customers really love.""",743,Adv,3_5_Adv_4,17.0,0.3953488372093023,4.0
1477,3_5_4,1.0,"In 2014, John Lewis also spent £7 million on a campaign with a penguin and a young boy playing together.",739,Ele,3_5_Ele_4,8.0,0.3333333333333333,3.0
1478,3_5_4,2.0,"It had 22 million views on YouTube by the first week of January - more than the 16.6 million views of Sainsbury's ad with First World War soldiers sharing a bar of chocolate, the UK's second most popular ad of 2014.",740,Ele,3_5_Ele_4,14.0,0.30434782608695654,3.0
1479,3_5_4,3.0,"Swift said that in 2015 John Lewis wants to just get ""something right for the company at this time of year and do something we hope customers really love.""",743,Ele,3_5_Ele_4,19.0,0.5588235294117647,3.0
1482,3_6_1,1.0,"When Larry Pizzi first heard about electric bikes nearly 20 years ago, he asked: ""Why would anyone want to screw up a bike by putting a motor and batteries on it?"" It's a question that still puzzles traditionalists.",744,Adv,3_6_Adv_1,32.0,0.6530612244897959,8.0
1483,3_6_1,2.0,"Bicycle shops have been slow to stock e-bikes, even though they have been around since the late 1990s.",745,Adv,3_6_Adv_1,5.0,0.23809523809523808,2.0
1484,3_6_1,3.0,Sales in the US have been modest.,746,Adv,3_6_Adv_1,3.0,0.375,1.0
1485,3_6_1,4.0,"Pizzi, who is now CEO of Currie Technologies, the number one seller of e-bikes in the US, believes that's about to change.",747,Adv,3_6_Adv_1,12.0,0.42857142857142855,5.0
1486,3_6_1,5.0,Others in the industry agree.,748,Adv,3_6_Adv_1,4.0,0.6666666666666666,2.0
1487,3_6_1,6.0,"Familiar brands including Trek, Raleigh and Specialized all offer electric models and they're betting the market is about to take off.",749,Adv,3_6_Adv_1,26.0,1.0833333333333333,9.0
1488,3_6_1,7.0,"""We're on the cusp of mainstream adoption,"" Pizzi said.",750,Adv,3_6_Adv_1,9.0,0.6,5.0
1489,3_6_1,8.0,"""There are more players entering the category, it seems, with every passing month.""",751,Adv,3_6_Adv_1,10.0,0.5263157894736842,5.0
1490,3_6_1,1.0,"When Larry Pizzi first heard about electric bikes nearly 20 years ago, he asked: ""Why would anyone want to spoil a bike by putting a motor and batteries on it?"" It's a question that some people still ask.",744,Ele,3_6_Ele_1,33.0,0.673469387755102,8.0
1491,3_6_1,2.0,Many bicycle shops in the US do not sell e-bikes.,745,Ele,3_6_Ele_1,5.0,0.45454545454545453,2.0
1492,3_6_1,3.0,"Pizzi is CEO of Currie Technologies, the number one seller of e-bikes in the US. He believes that things will change very soon.",747,Ele,3_6_Ele_1,9.0,0.3333333333333333,2.0
1493,3_6_1,4.0,Other people who sell bikes agree.,748,Ele,3_6_Ele_1,6.0,0.8571428571428571,3.0
1494,3_6_1,5.0,"Familiar brands including Trek, Raleigh and Specialized all offer electric bikes and they believe that the market is going to grow.",749,Ele,3_6_Ele_1,18.0,0.75,6.0
1498,3_6_2,1.0,The US is an outlier when it comes to electric bikes.,752,Adv,3_6_Adv_2,5.0,0.38461538461538464,2.0
1499,3_6_2,2.0,"Nearly 32 million e-bikes were sold in 2014, the vast majority in China, where they are primarily used for transportation.",753,Adv,3_6_Adv_2,10.0,0.37037037037037035,2.0
1500,3_6_2,3.0,"They are popular in much of Europe, too.",754,Adv,3_6_Adv_2,1.0,0.1,1.0
1501,3_6_2,4.0,"They're common in the Netherlands and Switzerland; German postal workers use them to get around and BMW offers one for about $3,000.",755,Adv,3_6_Adv_2,7.0,0.2692307692307692,1.0
1502,3_6_2,1.0,The US is different from other countries when it comes to electric bikes.,752,Ele,3_6_Ele_2,5.0,0.3333333333333333,2.0
1503,3_6_2,2.0,"Nearly 32 million e-bikes were sold in 2014, most of them in China, where people mostly use them for transportation.",753,Ele,3_6_Ele_2,10.0,0.38461538461538464,2.0
1504,3_6_2,3.0,"They are popular in many parts of Europe, too.",754,Ele,3_6_Ele_2,2.0,0.18181818181818182,1.0
1505,3_6_2,4.0,"They're common in the Netherlands and Switzerland; German postal workers use them and BMW sells one for about $3,000.",755,Ele,3_6_Ele_2,7.0,0.30434782608695654,2.0
1506,3_6_3,1.0,"Electric bikes are different from motorcycles or mopeds, which rely on motorized power; they are bicycles that can be pedaled with - or without - assistance from an electric motor.",756,Adv,3_6_Adv_3,10.0,0.29411764705882354,2.0
1507,3_6_3,2.0,Riding an e-bike feels like riding a conventional bike with a brisk tailwind; the motor helps you go faster or climb hills but it's typically not the primary source of propulsion.,757,Adv,3_6_Adv_3,15.0,0.42857142857142855,2.0
1508,3_6_3,3.0,"Unlike mopeds, e-bicycles are usually permitted on bike paths and they can't travel faster than 20mph.",758,Adv,3_6_Adv_3,9.0,0.42857142857142855,4.0
1509,3_6_3,1.0,"Electric bikes are different from motorcycles or mopeds, which use motors; you pedal an electric bike with - or without - help from an electric motor.",756,Ele,3_6_Ele_3,9.0,0.3103448275862069,1.0
1510,3_6_3,2.0,Riding an e-bike feels like riding a normal bike with a strong wind behind you; the motor just helps you go faster or climb hills.,757,Ele,3_6_Ele_3,13.0,0.4642857142857143,2.0
1511,3_6_3,3.0,"Unlike mopeds, you can usually ride e-bicycles on bike lanes and they can't travel faster than 20mph.",758,Ele,3_6_Ele_3,7.0,0.3333333333333333,3.0
1512,3_6_4,1.0,"To succeed, the electric bike business in the US must clear legal, cultural and financial hurdles.",759,Adv,3_6_Adv_4,8.0,0.42105263157894735,4.0
1513,3_6_4,2.0,"E-bikes are banned in some states, including New York, although the law isn't strictly enforced.",760,Adv,3_6_Adv_4,11.0,0.5,3.0
1514,3_6_4,3.0,"Traditionalists who own and staff bike shops don't like putting motors on bicycles, citing, among other things, the added weight.",761,Adv,3_6_Adv_4,12.0,0.48,3.0
1515,3_6_4,4.0,Some e-bikes are close to 30kg. E-bikes are also pricey.,762,Adv,3_6_Adv_4,3.0,0.23076923076923078,1.0
1516,3_6_4,5.0,"While low-end models sell for as little as $700, Court Rye, the founder and editor of ElectricBikeReview.com, a popular website, says riders should expect to pay at least $1,500 for a quality e-bike with a good battery.",763,Adv,3_6_Adv_4,24.0,0.5454545454545454,10.0
1517,3_6_4,6.0,Top-of-the-line models cost more than twice that.,764,Adv,3_6_Adv_4,2.0,0.25,1.0
1518,3_6_4,1.0,"To succeed, the electric bike business in the US must overcome legal, cultural and financial challenges.",759,Ele,3_6_Ele_4,8.0,0.42105263157894735,4.0
1519,3_6_4,2.0,"E-bikes are banned in some states in the US, including New York.",760,Ele,3_6_Ele_4,7.0,0.4666666666666667,2.0
1520,3_6_4,3.0,Some bike shops don't like putting motors on bicycles because it makes them too heavy.,761,Ele,3_6_Ele_4,6.0,0.3333333333333333,1.0
1521,3_6_4,4.0,Some e-bikes weigh nearly 30kg. E-bikes are also expensive.,762,Ele,3_6_Ele_4,4.0,0.3076923076923077,2.0
1522,3_6_4,5.0,"While cheap bikes sell for just $700, you will pay at least $1,500 for a quality e-bike with a good battery.",763,Ele,3_6_Ele_4,6.0,0.24,2.0
